Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","7","Angola","5510","Production","256","Palm kernels","2018","2018","tonnes","22902","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","7","Angola","5510","Production","574","Pineapples","2018","2018","tonnes","597662","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","7","Angola","5510","Production","116","Potatoes","2018","2018","tonnes","458217","","Official data"
"QCL","Crops and livestock products","7","Angola","5510","Production","27","Rice, paddy","2018","2018","tonnes","9699","","Official data"
"QCL","Crops and livestock products","7","Angola","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","6469","Fc","Calculated data"
"QCL","Crops and livestock products","7","Angola","5510","Production","328","Seed cotton","2018","2018","tonnes","5500","F","FAO estimate"
"QCL","Crops and livestock products","7","Angola","5510","Production","289","Sesame seed","2018","2018","tonnes","3173","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","7","Angola","5510","Production","789","Sisal","2018","2018","tonnes","576","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","7","Angola","5510","Production","83","Sorghum","2018","2018","tonnes","39788","","Official data"
"QCL","Crops and livestock products","7","Angola","5510","Production","236","Soybeans","2018","2018","tonnes","35266","","Official data"
"QCL","Crops and livestock products","7","Angola","5510","Production","156","Sugar cane","2018","2018","tonnes","639421","F","FAO estimate"
"QCL","Crops and livestock products","7","Angola","5510","Production","162","Sugar Raw Centrifugal","2018","2018","tonnes","75000","*","Unofficial figure"
"QCL","Crops and livestock products","7","Angola","5510","Production","267","Sunflower seed","2018","2018","tonnes","11994","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","7","Angola","5510","Production","122","Sweet potatoes","2018","2018","tonnes","1688122","","Official data"
"QCL","Crops and livestock products","7","Angola","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","2928","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","7","Angola","5510","Production","388","Tomatoes","2018","2018","tonnes","16602","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","7","Angola","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","363280","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","7","Angola","5510","Production","15","Wheat","2018","2018","tonnes","2963","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","486","Bananas","2018","2018","tonnes","179","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","414","Beans, green","2018","2018","tonnes","103","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","51","Beer of barley","2018","2018","tonnes","2000","*","Unofficial figure"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","85","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","426","Carrots and turnips","2018","2018","tonnes","205","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","125","Cassava","2018","2018","tonnes","105","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","80","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","767","Cotton lint","2018","2018","tonnes","30","F","FAO estimate"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","329","Cottonseed","2018","2018","tonnes","53","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","80","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","274","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","6701","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","497","Lemons and limes","2018","2018","tonnes","420","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","56","Maize","2018","2018","tonnes","54","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","1400","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","729","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","165","Molasses","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","331","Oil, cottonseed","2018","2018","tonnes","6","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","403","Onions, dry","2018","2018","tonnes","230","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","574","Pineapples","2018","2018","tonnes","303","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","293","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","328","Seed cotton","2018","2018","tonnes","105","F","FAO estimate"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","156","Sugar cane","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","162","Sugar Raw Centrifugal","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","122","Sweet potatoes","2018","2018","tonnes","205","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","136","Taro (cocoyam)","2018","2018","tonnes","40","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","388","Tomatoes","2018","2018","tonnes","344","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","199","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","8","Antigua and Barbuda","5510","Production","137","Yams","2018","2018","tonnes","138","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","9","Argentina","5510","Production","221","Almonds, with shell","2018","2018","tonnes","701","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","9","Argentina","5510","Production","711","Anise, badian, fennel, coriander","2018","2018","tonnes","6540","F","FAO estimate"
"QCL","Crops and livestock products","9","Argentina","5510","Production","515","Apples","2018","2018","tonnes","510478","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","526","Apricots","2018","2018","tonnes","26926","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","9","Argentina","5510","Production","366","Artichokes","2018","2018","tonnes","108484","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","9","Argentina","5510","Production","367","Asparagus","2018","2018","tonnes","10406","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","9","Argentina","5510","Production","572","Avocados","2018","2018","tonnes","4160","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","9","Argentina","5510","Production","486","Bananas","2018","2018","tonnes","176040","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","9","Argentina","5510","Production","44","Barley","2018","2018","tonnes","5061069","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","176","Beans, dry","2018","2018","tonnes","473389","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","414","Beans, green","2018","2018","tonnes","3389","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","9","Argentina","5510","Production","51","Beer of barley","2018","2018","tonnes","1914000","*","Unofficial figure"
"QCL","Crops and livestock products","9","Argentina","5510","Production","181","Broad beans, horse beans, dry","2018","2018","tonnes","16951","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","9","Argentina","5510","Production","101","Canary seed","2018","2018","tonnes","22278","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","426","Carrots and turnips","2018","2018","tonnes","286962","Im","FAO data based on imputation methodology"
